ID	sample
STK32B:KHDRBS2	TCGA-CD-A48C-01A
STK32B:COL12A1	TCGA-CD-A48C-01A
STK32B:ARHGAP18	TCGA-CD-A48C-01A
STK32B:AKAP12	TCGA-CD-A48C-01A
STK32B:BRAT1	TCGA-CD-A48C-01A
STK32B:HECW1	TCGA-CD-A48C-01A
STK32B:GTF2IRD2	TCGA-CD-A48C-01A
STK32B:ABCB4	TCGA-CD-A48C-01A
STK32B:TRRAP	TCGA-CD-A48C-01A
STK32B:RASA4	TCGA-CD-A48C-01A
STK32B:NUP205	TCGA-CD-A48C-01A
STK32B:CSMD1	TCGA-CD-A48C-01A
STK32B:PENK	TCGA-CD-A48C-01A
STK32B:ZFHX4	TCGA-CD-A48C-01A
STK32B:CNBD1	TCGA-CD-A48C-01A
STK32B:NBN	TCGA-CD-A48C-01A
STK32B:CSMD3	TCGA-CD-A48C-01A
STK32B:MED30	TCGA-CD-A48C-01A
STK32B:MYC	TCGA-CD-A48C-01A
STK32B:BNC2	TCGA-CD-A48C-01A
STK32B:ASTN2	TCGA-CD-A48C-01A
STK32B:SETX	TCGA-CD-A48C-01A
STK32B:CUBN	TCGA-CD-A48C-01A
STK32B:RET	TCGA-CD-A48C-01A
STK32B:PCDH15	TCGA-CD-A48C-01A
STK32B:HERC4	TCGA-CD-A48C-01A
STK32B:POLR3A	TCGA-CD-A48C-01A
STK32B:GRID1	TCGA-CD-A48C-01A
STK32B:CPXM2	TCGA-CD-A48C-01A
STK32B:OR52N1	TCGA-CD-A48C-01A
STK32B:ZNF215	TCGA-CD-A48C-01A
STK32B:OR4C11	TCGA-CD-A48C-01A
STK32B:C2CD3	TCGA-CD-A48C-01A
STK32B:PDGFD	TCGA-CD-A48C-01A
SEL1L3:SEL1L3	TCGA-CD-A48C-01A
SEL1L3:LIMCH1	TCGA-CD-A48C-01A
SEL1L3:UGT2B10	TCGA-CD-A48C-01A
SEL1L3:SHROOM3	TCGA-CD-A48C-01A
SEL1L3:PDHA2	TCGA-CD-A48C-01A
SEL1L3:ANK2	TCGA-CD-A48C-01A
SEL1L3:PCDH18	TCGA-CD-A48C-01A
SEL1L3:TRIML2	TCGA-CD-A48C-01A
SEL1L3:6-Mar	TCGA-CD-A48C-01A
SEL1L3:DNAH5	TCGA-CD-A48C-01A
SEL1L3:PARP8	TCGA-CD-A48C-01A
SEL1L3:MAP1B	TCGA-CD-A48C-01A
SEL1L3:ADAMTS19	TCGA-CD-A48C-01A
SEL1L3:RREB1	TCGA-CD-A48C-01A
SEL1L3:COL11A2	TCGA-CD-A48C-01A
SEL1L3:DAAM2	TCGA-CD-A48C-01A
SEL1L3:KHDRBS2	TCGA-CD-A48C-01A
SEL1L3:COL12A1	TCGA-CD-A48C-01A
SEL1L3:ARHGAP18	TCGA-CD-A48C-01A
SEL1L3:AKAP12	TCGA-CD-A48C-01A
SEL1L3:BRAT1	TCGA-CD-A48C-01A
SEL1L3:HECW1	TCGA-CD-A48C-01A
SEL1L3:GTF2IRD2	TCGA-CD-A48C-01A
SEL1L3:ABCB4	TCGA-CD-A48C-01A
SEL1L3:TRRAP	TCGA-CD-A48C-01A
SEL1L3:RASA4	TCGA-CD-A48C-01A
SEL1L3:NUP205	TCGA-CD-A48C-01A
SEL1L3:CSMD1	TCGA-CD-A48C-01A
SEL1L3:PENK	TCGA-CD-A48C-01A
SEL1L3:ZFHX4	TCGA-CD-A48C-01A
SEL1L3:CNBD1	TCGA-CD-A48C-01A
SEL1L3:NBN	TCGA-CD-A48C-01A
SEL1L3:CSMD3	TCGA-CD-A48C-01A
SEL1L3:MED30	TCGA-CD-A48C-01A
SEL1L3:MYC	TCGA-CD-A48C-01A
SEL1L3:BNC2	TCGA-CD-A48C-01A
SEL1L3:ASTN2	TCGA-CD-A48C-01A
SEL1L3:SETX	TCGA-CD-A48C-01A
SEL1L3:CUBN	TCGA-CD-A48C-01A
SEL1L3:RET	TCGA-CD-A48C-01A
SEL1L3:PCDH15	TCGA-CD-A48C-01A
SEL1L3:HERC4	TCGA-CD-A48C-01A
SEL1L3:POLR3A	TCGA-CD-A48C-01A
SEL1L3:GRID1	TCGA-CD-A48C-01A
SEL1L3:CPXM2	TCGA-CD-A48C-01A
SEL1L3:OR52N1	TCGA-CD-A48C-01A
SEL1L3:ZNF215	TCGA-CD-A48C-01A
SEL1L3:OR4C11	TCGA-CD-A48C-01A
SEL1L3:C2CD3	TCGA-CD-A48C-01A
SEL1L3:PDGFD	TCGA-CD-A48C-01A
LIMCH1:LIMCH1	TCGA-CD-A48C-01A
LIMCH1:UGT2B10	TCGA-CD-A48C-01A
LIMCH1:SHROOM3	TCGA-CD-A48C-01A
LIMCH1:PDHA2	TCGA-CD-A48C-01A
LIMCH1:ANK2	TCGA-CD-A48C-01A
LIMCH1:PCDH18	TCGA-CD-A48C-01A
LIMCH1:TRIML2	TCGA-CD-A48C-01A
LIMCH1:6-Mar	TCGA-CD-A48C-01A
LIMCH1:DNAH5	TCGA-CD-A48C-01A
LIMCH1:PARP8	TCGA-CD-A48C-01A
LIMCH1:MAP1B	TCGA-CD-A48C-01A
LIMCH1:ADAMTS19	TCGA-CD-A48C-01A
LIMCH1:RREB1	TCGA-CD-A48C-01A
LIMCH1:COL11A2	TCGA-CD-A48C-01A
LIMCH1:DAAM2	TCGA-CD-A48C-01A
LIMCH1:KHDRBS2	TCGA-CD-A48C-01A
LIMCH1:COL12A1	TCGA-CD-A48C-01A
LIMCH1:ARHGAP18	TCGA-CD-A48C-01A
LIMCH1:AKAP12	TCGA-CD-A48C-01A
LIMCH1:BRAT1	TCGA-CD-A48C-01A
LIMCH1:HECW1	TCGA-CD-A48C-01A
LIMCH1:GTF2IRD2	TCGA-CD-A48C-01A
LIMCH1:ABCB4	TCGA-CD-A48C-01A
LIMCH1:TRRAP	TCGA-CD-A48C-01A
LIMCH1:RASA4	TCGA-CD-A48C-01A
LIMCH1:NUP205	TCGA-CD-A48C-01A
LIMCH1:CSMD1	TCGA-CD-A48C-01A
LIMCH1:PENK	TCGA-CD-A48C-01A
LIMCH1:ZFHX4	TCGA-CD-A48C-01A
LIMCH1:CNBD1	TCGA-CD-A48C-01A
LIMCH1:NBN	TCGA-CD-A48C-01A
LIMCH1:CSMD3	TCGA-CD-A48C-01A
LIMCH1:MED30	TCGA-CD-A48C-01A
LIMCH1:MYC	TCGA-CD-A48C-01A
LIMCH1:BNC2	TCGA-CD-A48C-01A
LIMCH1:ASTN2	TCGA-CD-A48C-01A
LIMCH1:SETX	TCGA-CD-A48C-01A
LIMCH1:CUBN	TCGA-CD-A48C-01A
LIMCH1:RET	TCGA-CD-A48C-01A
LIMCH1:PCDH15	TCGA-CD-A48C-01A
LIMCH1:HERC4	TCGA-CD-A48C-01A
LIMCH1:POLR3A	TCGA-CD-A48C-01A
LIMCH1:GRID1	TCGA-CD-A48C-01A
LIMCH1:CPXM2	TCGA-CD-A48C-01A
LIMCH1:OR52N1	TCGA-CD-A48C-01A
LIMCH1:ZNF215	TCGA-CD-A48C-01A
LIMCH1:OR4C11	TCGA-CD-A48C-01A
LIMCH1:C2CD3	TCGA-CD-A48C-01A
LIMCH1:PDGFD	TCGA-CD-A48C-01A
UGT2B10:UGT2B10	TCGA-CD-A48C-01A
UGT2B10:SHROOM3	TCGA-CD-A48C-01A
UGT2B10:PDHA2	TCGA-CD-A48C-01A
UGT2B10:ANK2	TCGA-CD-A48C-01A
UGT2B10:PCDH18	TCGA-CD-A48C-01A
UGT2B10:TRIML2	TCGA-CD-A48C-01A
UGT2B10:6-Mar	TCGA-CD-A48C-01A
UGT2B10:DNAH5	TCGA-CD-A48C-01A
UGT2B10:PARP8	TCGA-CD-A48C-01A
UGT2B10:MAP1B	TCGA-CD-A48C-01A
UGT2B10:ADAMTS19	TCGA-CD-A48C-01A
UGT2B10:RREB1	TCGA-CD-A48C-01A
UGT2B10:COL11A2	TCGA-CD-A48C-01A
UGT2B10:DAAM2	TCGA-CD-A48C-01A
UGT2B10:KHDRBS2	TCGA-CD-A48C-01A
UGT2B10:COL12A1	TCGA-CD-A48C-01A
UGT2B10:ARHGAP18	TCGA-CD-A48C-01A
UGT2B10:AKAP12	TCGA-CD-A48C-01A
UGT2B10:BRAT1	TCGA-CD-A48C-01A
UGT2B10:HECW1	TCGA-CD-A48C-01A
UGT2B10:GTF2IRD2	TCGA-CD-A48C-01A
UGT2B10:ABCB4	TCGA-CD-A48C-01A
UGT2B10:TRRAP	TCGA-CD-A48C-01A
UGT2B10:RASA4	TCGA-CD-A48C-01A
UGT2B10:NUP205	TCGA-CD-A48C-01A
UGT2B10:CSMD1	TCGA-CD-A48C-01A
UGT2B10:PENK	TCGA-CD-A48C-01A
UGT2B10:ZFHX4	TCGA-CD-A48C-01A
UGT2B10:CNBD1	TCGA-CD-A48C-01A
UGT2B10:NBN	TCGA-CD-A48C-01A
UGT2B10:CSMD3	TCGA-CD-A48C-01A
UGT2B10:MED30	TCGA-CD-A48C-01A
UGT2B10:MYC	TCGA-CD-A48C-01A
UGT2B10:BNC2	TCGA-CD-A48C-01A
UGT2B10:ASTN2	TCGA-CD-A48C-01A
UGT2B10:SETX	TCGA-CD-A48C-01A
UGT2B10:CUBN	TCGA-CD-A48C-01A
UGT2B10:RET	TCGA-CD-A48C-01A
UGT2B10:PCDH15	TCGA-CD-A48C-01A
UGT2B10:HERC4	TCGA-CD-A48C-01A
UGT2B10:POLR3A	TCGA-CD-A48C-01A
UGT2B10:GRID1	TCGA-CD-A48C-01A
UGT2B10:CPXM2	TCGA-CD-A48C-01A
UGT2B10:OR52N1	TCGA-CD-A48C-01A
UGT2B10:ZNF215	TCGA-CD-A48C-01A
UGT2B10:OR4C11	TCGA-CD-A48C-01A
UGT2B10:C2CD3	TCGA-CD-A48C-01A
UGT2B10:PDGFD	TCGA-CD-A48C-01A
SHROOM3:SHROOM3	TCGA-CD-A48C-01A
SHROOM3:PDHA2	TCGA-CD-A48C-01A
SHROOM3:ANK2	TCGA-CD-A48C-01A
SHROOM3:PCDH18	TCGA-CD-A48C-01A
SHROOM3:TRIML2	TCGA-CD-A48C-01A
SHROOM3:6-Mar	TCGA-CD-A48C-01A
SHROOM3:DNAH5	TCGA-CD-A48C-01A
SHROOM3:PARP8	TCGA-CD-A48C-01A
SHROOM3:MAP1B	TCGA-CD-A48C-01A
SHROOM3:ADAMTS19	TCGA-CD-A48C-01A
SHROOM3:RREB1	TCGA-CD-A48C-01A
SHROOM3:COL11A2	TCGA-CD-A48C-01A
SHROOM3:DAAM2	TCGA-CD-A48C-01A
SHROOM3:KHDRBS2	TCGA-CD-A48C-01A
SHROOM3:COL12A1	TCGA-CD-A48C-01A
SHROOM3:ARHGAP18	TCGA-CD-A48C-01A
SHROOM3:AKAP12	TCGA-CD-A48C-01A
SHROOM3:BRAT1	TCGA-CD-A48C-01A
SHROOM3:HECW1	TCGA-CD-A48C-01A
SHROOM3:GTF2IRD2	TCGA-CD-A48C-01A
SHROOM3:ABCB4	TCGA-CD-A48C-01A
SHROOM3:TRRAP	TCGA-CD-A48C-01A
SHROOM3:RASA4	TCGA-CD-A48C-01A
SHROOM3:NUP205	TCGA-CD-A48C-01A
SHROOM3:CSMD1	TCGA-CD-A48C-01A
SHROOM3:PENK	TCGA-CD-A48C-01A
SHROOM3:ZFHX4	TCGA-CD-A48C-01A
SHROOM3:CNBD1	TCGA-CD-A48C-01A
SHROOM3:NBN	TCGA-CD-A48C-01A
SHROOM3:CSMD3	TCGA-CD-A48C-01A
SHROOM3:MED30	TCGA-CD-A48C-01A
SHROOM3:MYC	TCGA-CD-A48C-01A
SHROOM3:BNC2	TCGA-CD-A48C-01A
SHROOM3:ASTN2	TCGA-CD-A48C-01A
SHROOM3:SETX	TCGA-CD-A48C-01A
SHROOM3:CUBN	TCGA-CD-A48C-01A
SHROOM3:RET	TCGA-CD-A48C-01A
SHROOM3:PCDH15	TCGA-CD-A48C-01A
SHROOM3:HERC4	TCGA-CD-A48C-01A
SHROOM3:POLR3A	TCGA-CD-A48C-01A
SHROOM3:GRID1	TCGA-CD-A48C-01A
SHROOM3:CPXM2	TCGA-CD-A48C-01A
SHROOM3:OR52N1	TCGA-CD-A48C-01A
SHROOM3:ZNF215	TCGA-CD-A48C-01A
SHROOM3:OR4C11	TCGA-CD-A48C-01A
SHROOM3:C2CD3	TCGA-CD-A48C-01A
SHROOM3:PDGFD	TCGA-CD-A48C-01A
PDHA2:PDHA2	TCGA-CD-A48C-01A
PDHA2:ANK2	TCGA-CD-A48C-01A
PDHA2:PCDH18	TCGA-CD-A48C-01A
PDHA2:TRIML2	TCGA-CD-A48C-01A
PDHA2:6-Mar	TCGA-CD-A48C-01A
PDHA2:DNAH5	TCGA-CD-A48C-01A
PDHA2:PARP8	TCGA-CD-A48C-01A
PDHA2:MAP1B	TCGA-CD-A48C-01A
PDHA2:ADAMTS19	TCGA-CD-A48C-01A
PDHA2:RREB1	TCGA-CD-A48C-01A
PDHA2:COL11A2	TCGA-CD-A48C-01A
PDHA2:DAAM2	TCGA-CD-A48C-01A
PDHA2:KHDRBS2	TCGA-CD-A48C-01A
PDHA2:COL12A1	TCGA-CD-A48C-01A
PDHA2:ARHGAP18	TCGA-CD-A48C-01A
PDHA2:AKAP12	TCGA-CD-A48C-01A
PDHA2:BRAT1	TCGA-CD-A48C-01A
PDHA2:HECW1	TCGA-CD-A48C-01A
PDHA2:GTF2IRD2	TCGA-CD-A48C-01A
PDHA2:ABCB4	TCGA-CD-A48C-01A
PDHA2:TRRAP	TCGA-CD-A48C-01A
PDHA2:RASA4	TCGA-CD-A48C-01A
PDHA2:NUP205	TCGA-CD-A48C-01A
PDHA2:CSMD1	TCGA-CD-A48C-01A
PDHA2:PENK	TCGA-CD-A48C-01A
PDHA2:ZFHX4	TCGA-CD-A48C-01A
PDHA2:CNBD1	TCGA-CD-A48C-01A
PDHA2:NBN	TCGA-CD-A48C-01A
PDHA2:CSMD3	TCGA-CD-A48C-01A
PDHA2:MED30	TCGA-CD-A48C-01A
PDHA2:MYC	TCGA-CD-A48C-01A
PDHA2:BNC2	TCGA-CD-A48C-01A
PDHA2:ASTN2	TCGA-CD-A48C-01A
PDHA2:SETX	TCGA-CD-A48C-01A
PDHA2:CUBN	TCGA-CD-A48C-01A
PDHA2:RET	TCGA-CD-A48C-01A
PDHA2:PCDH15	TCGA-CD-A48C-01A
PDHA2:HERC4	TCGA-CD-A48C-01A
PDHA2:POLR3A	TCGA-CD-A48C-01A
PDHA2:GRID1	TCGA-CD-A48C-01A
PDHA2:CPXM2	TCGA-CD-A48C-01A
PDHA2:OR52N1	TCGA-CD-A48C-01A
PDHA2:ZNF215	TCGA-CD-A48C-01A
PDHA2:OR4C11	TCGA-CD-A48C-01A
PDHA2:C2CD3	TCGA-CD-A48C-01A
PDHA2:PDGFD	TCGA-CD-A48C-01A
ANK2:ANK2	TCGA-CD-A48C-01A
ANK2:PCDH18	TCGA-CD-A48C-01A
ANK2:TRIML2	TCGA-CD-A48C-01A
ANK2:6-Mar	TCGA-CD-A48C-01A
ANK2:DNAH5	TCGA-CD-A48C-01A
ANK2:PARP8	TCGA-CD-A48C-01A
ANK2:MAP1B	TCGA-CD-A48C-01A
ANK2:ADAMTS19	TCGA-CD-A48C-01A
ANK2:RREB1	TCGA-CD-A48C-01A
ANK2:COL11A2	TCGA-CD-A48C-01A
ANK2:DAAM2	TCGA-CD-A48C-01A
ANK2:KHDRBS2	TCGA-CD-A48C-01A
ANK2:COL12A1	TCGA-CD-A48C-01A
ANK2:ARHGAP18	TCGA-CD-A48C-01A
ANK2:AKAP12	TCGA-CD-A48C-01A
ANK2:BRAT1	TCGA-CD-A48C-01A
ANK2:HECW1	TCGA-CD-A48C-01A
ANK2:GTF2IRD2	TCGA-CD-A48C-01A
ANK2:ABCB4	TCGA-CD-A48C-01A
ANK2:TRRAP	TCGA-CD-A48C-01A
ANK2:RASA4	TCGA-CD-A48C-01A
ANK2:NUP205	TCGA-CD-A48C-01A
ANK2:CSMD1	TCGA-CD-A48C-01A
ANK2:PENK	TCGA-CD-A48C-01A
ANK2:ZFHX4	TCGA-CD-A48C-01A
ANK2:CNBD1	TCGA-CD-A48C-01A
ANK2:NBN	TCGA-CD-A48C-01A
ANK2:CSMD3	TCGA-CD-A48C-01A
ANK2:MED30	TCGA-CD-A48C-01A
ANK2:MYC	TCGA-CD-A48C-01A
ANK2:BNC2	TCGA-CD-A48C-01A
ANK2:ASTN2	TCGA-CD-A48C-01A
ANK2:SETX	TCGA-CD-A48C-01A
ANK2:CUBN	TCGA-CD-A48C-01A
ANK2:RET	TCGA-CD-A48C-01A
ANK2:PCDH15	TCGA-CD-A48C-01A
ANK2:HERC4	TCGA-CD-A48C-01A
ANK2:POLR3A	TCGA-CD-A48C-01A
ANK2:GRID1	TCGA-CD-A48C-01A
ANK2:CPXM2	TCGA-CD-A48C-01A
ANK2:OR52N1	TCGA-CD-A48C-01A
ANK2:ZNF215	TCGA-CD-A48C-01A
ANK2:OR4C11	TCGA-CD-A48C-01A
ANK2:C2CD3	TCGA-CD-A48C-01A
ANK2:PDGFD	TCGA-CD-A48C-01A
PCDH18:PCDH18	TCGA-CD-A48C-01A
PCDH18:TRIML2	TCGA-CD-A48C-01A
PCDH18:6-Mar	TCGA-CD-A48C-01A
PCDH18:DNAH5	TCGA-CD-A48C-01A
PCDH18:PARP8	TCGA-CD-A48C-01A
PCDH18:MAP1B	TCGA-CD-A48C-01A
PCDH18:ADAMTS19	TCGA-CD-A48C-01A
PCDH18:RREB1	TCGA-CD-A48C-01A
PCDH18:COL11A2	TCGA-CD-A48C-01A
PCDH18:DAAM2	TCGA-CD-A48C-01A
PCDH18:KHDRBS2	TCGA-CD-A48C-01A
PCDH18:COL12A1	TCGA-CD-A48C-01A
PCDH18:ARHGAP18	TCGA-CD-A48C-01A
PCDH18:AKAP12	TCGA-CD-A48C-01A
PCDH18:BRAT1	TCGA-CD-A48C-01A
PCDH18:HECW1	TCGA-CD-A48C-01A
PCDH18:GTF2IRD2	TCGA-CD-A48C-01A
PCDH18:ABCB4	TCGA-CD-A48C-01A
PCDH18:TRRAP	TCGA-CD-A48C-01A
PCDH18:RASA4	TCGA-CD-A48C-01A
PCDH18:NUP205	TCGA-CD-A48C-01A
PCDH18:CSMD1	TCGA-CD-A48C-01A
PCDH18:PENK	TCGA-CD-A48C-01A
PCDH18:ZFHX4	TCGA-CD-A48C-01A
PCDH18:CNBD1	TCGA-CD-A48C-01A
PCDH18:NBN	TCGA-CD-A48C-01A
PCDH18:CSMD3	TCGA-CD-A48C-01A
PCDH18:MED30	TCGA-CD-A48C-01A
PCDH18:MYC	TCGA-CD-A48C-01A
PCDH18:BNC2	TCGA-CD-A48C-01A
PCDH18:ASTN2	TCGA-CD-A48C-01A
PCDH18:SETX	TCGA-CD-A48C-01A
PCDH18:CUBN	TCGA-CD-A48C-01A
PCDH18:RET	TCGA-CD-A48C-01A
PCDH18:PCDH15	TCGA-CD-A48C-01A
PCDH18:HERC4	TCGA-CD-A48C-01A
PCDH18:POLR3A	TCGA-CD-A48C-01A
PCDH18:GRID1	TCGA-CD-A48C-01A
PCDH18:CPXM2	TCGA-CD-A48C-01A
PCDH18:OR52N1	TCGA-CD-A48C-01A
PCDH18:ZNF215	TCGA-CD-A48C-01A
PCDH18:OR4C11	TCGA-CD-A48C-01A
PCDH18:C2CD3	TCGA-CD-A48C-01A
PCDH18:PDGFD	TCGA-CD-A48C-01A
TRIML2:TRIML2	TCGA-CD-A48C-01A
TRIML2:6-Mar	TCGA-CD-A48C-01A
TRIML2:DNAH5	TCGA-CD-A48C-01A
TRIML2:PARP8	TCGA-CD-A48C-01A
TRIML2:MAP1B	TCGA-CD-A48C-01A
TRIML2:ADAMTS19	TCGA-CD-A48C-01A
TRIML2:RREB1	TCGA-CD-A48C-01A
TRIML2:COL11A2	TCGA-CD-A48C-01A
TRIML2:DAAM2	TCGA-CD-A48C-01A
TRIML2:KHDRBS2	TCGA-CD-A48C-01A
TRIML2:COL12A1	TCGA-CD-A48C-01A
TRIML2:ARHGAP18	TCGA-CD-A48C-01A
TRIML2:AKAP12	TCGA-CD-A48C-01A
TRIML2:BRAT1	TCGA-CD-A48C-01A
TRIML2:HECW1	TCGA-CD-A48C-01A
TRIML2:GTF2IRD2	TCGA-CD-A48C-01A
TRIML2:ABCB4	TCGA-CD-A48C-01A
TRIML2:TRRAP	TCGA-CD-A48C-01A
TRIML2:RASA4	TCGA-CD-A48C-01A
TRIML2:NUP205	TCGA-CD-A48C-01A
TRIML2:CSMD1	TCGA-CD-A48C-01A
TRIML2:PENK	TCGA-CD-A48C-01A
TRIML2:ZFHX4	TCGA-CD-A48C-01A
TRIML2:CNBD1	TCGA-CD-A48C-01A
TRIML2:NBN	TCGA-CD-A48C-01A
TRIML2:CSMD3	TCGA-CD-A48C-01A
TRIML2:MED30	TCGA-CD-A48C-01A
TRIML2:MYC	TCGA-CD-A48C-01A
TRIML2:BNC2	TCGA-CD-A48C-01A
TRIML2:ASTN2	TCGA-CD-A48C-01A
TRIML2:SETX	TCGA-CD-A48C-01A
TRIML2:CUBN	TCGA-CD-A48C-01A
TRIML2:RET	TCGA-CD-A48C-01A
TRIML2:PCDH15	TCGA-CD-A48C-01A
TRIML2:HERC4	TCGA-CD-A48C-01A
TRIML2:POLR3A	TCGA-CD-A48C-01A
TRIML2:GRID1	TCGA-CD-A48C-01A
TRIML2:CPXM2	TCGA-CD-A48C-01A
TRIML2:OR52N1	TCGA-CD-A48C-01A
TRIML2:ZNF215	TCGA-CD-A48C-01A
TRIML2:OR4C11	TCGA-CD-A48C-01A
TRIML2:C2CD3	TCGA-CD-A48C-01A
TRIML2:PDGFD	TCGA-CD-A48C-01A
6-Mar:6-Mar	TCGA-CD-A48C-01A
6-Mar:DNAH5	TCGA-CD-A48C-01A
6-Mar:PARP8	TCGA-CD-A48C-01A
6-Mar:MAP1B	TCGA-CD-A48C-01A
6-Mar:ADAMTS19	TCGA-CD-A48C-01A
6-Mar:RREB1	TCGA-CD-A48C-01A
6-Mar:COL11A2	TCGA-CD-A48C-01A
6-Mar:DAAM2	TCGA-CD-A48C-01A
6-Mar:KHDRBS2	TCGA-CD-A48C-01A
6-Mar:COL12A1	TCGA-CD-A48C-01A
6-Mar:ARHGAP18	TCGA-CD-A48C-01A
6-Mar:AKAP12	TCGA-CD-A48C-01A
6-Mar:BRAT1	TCGA-CD-A48C-01A
6-Mar:HECW1	TCGA-CD-A48C-01A
6-Mar:GTF2IRD2	TCGA-CD-A48C-01A
6-Mar:ABCB4	TCGA-CD-A48C-01A
6-Mar:TRRAP	TCGA-CD-A48C-01A
6-Mar:RASA4	TCGA-CD-A48C-01A
6-Mar:NUP205	TCGA-CD-A48C-01A
6-Mar:CSMD1	TCGA-CD-A48C-01A
6-Mar:PENK	TCGA-CD-A48C-01A
6-Mar:ZFHX4	TCGA-CD-A48C-01A
6-Mar:CNBD1	TCGA-CD-A48C-01A
6-Mar:NBN	TCGA-CD-A48C-01A
6-Mar:CSMD3	TCGA-CD-A48C-01A
6-Mar:MED30	TCGA-CD-A48C-01A
6-Mar:MYC	TCGA-CD-A48C-01A
6-Mar:BNC2	TCGA-CD-A48C-01A
6-Mar:ASTN2	TCGA-CD-A48C-01A
6-Mar:SETX	TCGA-CD-A48C-01A
6-Mar:CUBN	TCGA-CD-A48C-01A
6-Mar:RET	TCGA-CD-A48C-01A
6-Mar:PCDH15	TCGA-CD-A48C-01A
6-Mar:HERC4	TCGA-CD-A48C-01A
6-Mar:POLR3A	TCGA-CD-A48C-01A
6-Mar:GRID1	TCGA-CD-A48C-01A
6-Mar:CPXM2	TCGA-CD-A48C-01A
6-Mar:OR52N1	TCGA-CD-A48C-01A
6-Mar:ZNF215	TCGA-CD-A48C-01A
6-Mar:OR4C11	TCGA-CD-A48C-01A
6-Mar:C2CD3	TCGA-CD-A48C-01A
6-Mar:PDGFD	TCGA-CD-A48C-01A
DNAH5:DNAH5	TCGA-CD-A48C-01A
DNAH5:PARP8	TCGA-CD-A48C-01A
DNAH5:MAP1B	TCGA-CD-A48C-01A
DNAH5:ADAMTS19	TCGA-CD-A48C-01A
DNAH5:RREB1	TCGA-CD-A48C-01A
DNAH5:COL11A2	TCGA-CD-A48C-01A
DNAH5:DAAM2	TCGA-CD-A48C-01A
DNAH5:KHDRBS2	TCGA-CD-A48C-01A
DNAH5:COL12A1	TCGA-CD-A48C-01A
DNAH5:ARHGAP18	TCGA-CD-A48C-01A
DNAH5:AKAP12	TCGA-CD-A48C-01A
DNAH5:BRAT1	TCGA-CD-A48C-01A
DNAH5:HECW1	TCGA-CD-A48C-01A
DNAH5:GTF2IRD2	TCGA-CD-A48C-01A
DNAH5:ABCB4	TCGA-CD-A48C-01A
DNAH5:TRRAP	TCGA-CD-A48C-01A
DNAH5:RASA4	TCGA-CD-A48C-01A
DNAH5:NUP205	TCGA-CD-A48C-01A
DNAH5:CSMD1	TCGA-CD-A48C-01A
DNAH5:PENK	TCGA-CD-A48C-01A
DNAH5:ZFHX4	TCGA-CD-A48C-01A
DNAH5:CNBD1	TCGA-CD-A48C-01A
DNAH5:NBN	TCGA-CD-A48C-01A
DNAH5:CSMD3	TCGA-CD-A48C-01A
DNAH5:MED30	TCGA-CD-A48C-01A
DNAH5:MYC	TCGA-CD-A48C-01A
DNAH5:BNC2	TCGA-CD-A48C-01A
DNAH5:ASTN2	TCGA-CD-A48C-01A
DNAH5:SETX	TCGA-CD-A48C-01A
DNAH5:CUBN	TCGA-CD-A48C-01A
DNAH5:RET	TCGA-CD-A48C-01A
DNAH5:PCDH15	TCGA-CD-A48C-01A
DNAH5:HERC4	TCGA-CD-A48C-01A
DNAH5:POLR3A	TCGA-CD-A48C-01A
DNAH5:GRID1	TCGA-CD-A48C-01A
DNAH5:CPXM2	TCGA-CD-A48C-01A
DNAH5:OR52N1	TCGA-CD-A48C-01A
DNAH5:ZNF215	TCGA-CD-A48C-01A
DNAH5:OR4C11	TCGA-CD-A48C-01A
DNAH5:C2CD3	TCGA-CD-A48C-01A
DNAH5:PDGFD	TCGA-CD-A48C-01A
PARP8:PARP8	TCGA-CD-A48C-01A
PARP8:MAP1B	TCGA-CD-A48C-01A
PARP8:ADAMTS19	TCGA-CD-A48C-01A
PARP8:RREB1	TCGA-CD-A48C-01A
PARP8:COL11A2	TCGA-CD-A48C-01A
PARP8:DAAM2	TCGA-CD-A48C-01A
PARP8:KHDRBS2	TCGA-CD-A48C-01A
PARP8:COL12A1	TCGA-CD-A48C-01A
PARP8:ARHGAP18	TCGA-CD-A48C-01A
PARP8:AKAP12	TCGA-CD-A48C-01A
PARP8:BRAT1	TCGA-CD-A48C-01A
PARP8:HECW1	TCGA-CD-A48C-01A
PARP8:GTF2IRD2	TCGA-CD-A48C-01A
PARP8:ABCB4	TCGA-CD-A48C-01A
PARP8:TRRAP	TCGA-CD-A48C-01A
PARP8:RASA4	TCGA-CD-A48C-01A
PARP8:NUP205	TCGA-CD-A48C-01A
PARP8:CSMD1	TCGA-CD-A48C-01A
PARP8:PENK	TCGA-CD-A48C-01A
PARP8:ZFHX4	TCGA-CD-A48C-01A
PARP8:CNBD1	TCGA-CD-A48C-01A
PARP8:NBN	TCGA-CD-A48C-01A
PARP8:CSMD3	TCGA-CD-A48C-01A
PARP8:MED30	TCGA-CD-A48C-01A
PARP8:MYC	TCGA-CD-A48C-01A
PARP8:BNC2	TCGA-CD-A48C-01A
PARP8:ASTN2	TCGA-CD-A48C-01A
PARP8:SETX	TCGA-CD-A48C-01A
PARP8:CUBN	TCGA-CD-A48C-01A
PARP8:RET	TCGA-CD-A48C-01A
PARP8:PCDH15	TCGA-CD-A48C-01A
